206.1810178,14.24202472,42.98118782,61.82180633,14.70734809,187.6680914
292.607146,1.844347368,88.62498909,10.11226761,92.65876252,36.24661323
259.7990913,30.4782167,4.575037491,8.410680611,49.21162931,13.29925347
239.7987726,25.13395116,5.602228312,70.09691315,25.82443883,148.2241299
173.4027961,2.573937562,123.3900841,7.276300636,45.91357562,114.8946226
173.3991781,13.93232321,54.02859621,82.18600593,98.00325753,168.3657554
158.7125418,45.4132943,19.0590769,70.62422272,49.2618094,27.95447533
279.9264219,11.97809453,78.33648901,8.134878064,32.87516103,159.0534624
240.1672518,7.244743605,115.499033,8.483771409,63.34008543,40.32546401
256.2108867,24.47263801,32.37315412,98.66395785,24.01456188,32.73118857
153.0876741,49.28252271,93.43357137,37.42707958,7.586332811,32.85315959
295.4864778,12.10276358,12.80211975,37.06421471,12.88797219,162.914944
274.8663961,33.60677737,7.752258175,81.27995673,12.8045839,133.0394441
181.8508666,38.08098077,79.70319474,94.72485774,15.19026935,104.613085
177.2737451,11.8818772,81.09526824,98.60010638,13.88271726,71.76609682
177.5106765,36.41081743,95.61448522,75.33781853,64.08747448,175.4401082
195.6363364,18.38915664,108.9137001,37.62595855,18.18800844,78.48902148
228.7134647,31.61529153,146.3778119,8.35007167,34.56672833,163.3198879
214.7917528,31.67648554,77.44505225,77.71469159,89.67884099,87.82698171
193.684371,26.7887342,48.44347094,55.84042497,47.39616403,75.38888588
241.7779342,4.514488503,119.2779292,42.42220092,66.75577385,92.53595713
170.9240791,41.76512478,40.62483769,90.63543851,17.23198712,60.27557483
193.8216973,16.03900325,65.84571311,11.11974823,19.22890188,149.521876
204.9542765,9.32592552,11.7684572,49.26251043,4.086861627,100.544078
218.4104976,2.038757078,3.802611512,1.135364477,16.89350631,46.44253903
267.7763942,29.54464716,144.3972622,46.8660642,27.8590339,179.9149147
179.9510673,33.87821809,125.3970181,5.630327568,17.70104843,76.77824427
227.1351658,0.829391446,104.3961309,11.88179163,8.870253376,108.7105722
238.8621853,25.60465291,61.34294166,11.75262468,12.06358711,181.2944222
156.9675619,11.32478876,25.99414801,64.92103021,46.0778768,124.8475992
241.1317278,32.25863952,23.4655564,74.60448793,20.63337184,23.37960814
175.5786186,8.71832145,37.53643472,58.33687651,36.4269861,187.9664247
159.7577389,34.54688691,82.38399971,96.21725485,50.34172709,125.5416106
292.3328306,19.33676732,107.1893884,37.48705795,69.03948286,66.98112293
294.844805,46.83649944,99.02960651,28.57120863,3.931213984,27.85441453
271.2596022,6.876047207,41.99008454,86.85991282,79.94103989,158.8050379
195.6920654,17.05331755,143.2297921,22.35958385,62.79003895,124.0145512
164.6508171,5.673676062,110.6845375,96.32225394,8.175903195,106.6922184
252.634954,46.23468091,83.15310788,1.215447469,87.35786241,178.7785166
216.0228741,43.86696767,91.75811194,96.98788267,92.08724005,157.7194422
168.3057352,12.89708139,62.94000936,4.315991195,6.107795985,30.33497595
224.2765365,32.9992023,37.15964843,89.11431137,27.68776481,62.34441356
155.1582782,40.86111001,53.3959018,52.77011091,80.62012798,49.69782796
286.3980603,27.76004058,113.6769166,99.29647961,74.82596904,148.7892585
188.8169972,26.48252892,2.159023294,7.379656474,18.45210194,6.706486947
249.3783427,12.09261455,17.41089608,55.38542844,20.93493233,113.977937
196.7566614,4.65513839,6.900396303,96.93025356,37.04721028,152.4917371
228.0102032,44.8607879,6.109320348,52.30978442,48.45229852,175.3531274
232.0065419,45.02090286,128.3190876,62.93986381,61.82547715,68.41634974
177.7281683,31.65507286,105.5486789,69.5748689,36.89136396,164.2514609
295.4376942,16.95148955,71.12607436,45.45410648,46.25347161,22.12634739
266.2699235,17.46047873,14.6751241,62.75580801,74.74709381,169.2904583
290.9248412,36.29778394,73.74238127,58.43143119,3.668320289,25.49773247
284.2241026,44.855513,71.02076562,90.11580105,25.24369443,79.45745811
239.6849968,44.35432121,25.98028049,4.544638034,71.33495859,159.4590732
288.2811353,38.99377729,65.07774739,28.09631896,89.52068377,29.98348547
